"No.","Time","Source","Destination","Protocol","Length","Info","Source Port","Dest Port"
"608","1595012179.056","192.168.56.104","192.168.56.106","HTTP","71","HTTP/1.1 200 OK  (application/json)","80","40692"
"609","1595012179.056","192.168.56.106","192.168.56.104","TCP","66","40692  >  80 [ACK] Seq=546 Ack=1245 Win=32128 Len=0 TSval=432983 TSecr=427420","40692","80"
"610","1595012189.203","192.168.56.106","192.168.56.104","TCP","66","[TCP Keep-Alive] 40650  >  80 [ACK] Seq=5799 Ack=17489 Win=70272 Len=0 TSval=435520 TSecr=427419","40650","80"
"611","1595012189.203","192.168.56.106","192.168.56.104","TCP","66","[TCP Keep-Alive] 40690  >  80 [ACK] Seq=2157 Ack=4769 Win=40832 Len=0 TSval=435520 TSecr=427410","40690","80"
"612","1595012189.203","192.168.56.106","192.168.56.104","TCP","66","[TCP Keep-Alive] 40692  >  80 [ACK] Seq=545 Ack=1245 Win=32128 Len=0 TSval=435520 TSecr=427420","40692","80"
"613","1595012189.203","192.168.56.104","192.168.56.106","TCP","66","[TCP Keep-Alive ACK] 80  >  40650 [ACK] Seq=17489 Ack=5800 Win=42880 Len=0 TSval=429956 TSecr=432982","80","40650"
"614","1595012189.203","192.168.56.104","192.168.56.106","TCP","66","[TCP Keep-Alive ACK] 80  >  40690 [ACK] Seq=4769 Ack=2158 Win=33536 Len=0 TSval=429956 TSecr=432973","80","40690"
"615","1595012189.203","192.168.56.104","192.168.56.106","TCP","66","[TCP Keep-Alive ACK] 80  >  40692 [ACK] Seq=1245 Ack=546 Win=30080 Len=0 TSval=429956 TSecr=432983","80","40692"
"616","1595012198.199","192.168.56.106","192.168.56.104","TCP","66","40690  >  80 [FIN, ACK] Seq=2158 Ack=4769 Win=40832 Len=0 TSval=437769 TSecr=429956","40690","80"
"617","1595012198.199","192.168.56.104","192.168.56.106","TCP","66","80  >  40690 [FIN, ACK] Seq=4769 Ack=2159 Win=33536 Len=0 TSval=432205 TSecr=437769","80","40690"
"618","1595012198.200","192.168.56.106","192.168.56.104","TCP","66","40692  >  80 [FIN, ACK] Seq=546 Ack=1245 Win=32128 Len=0 TSval=437769 TSecr=429956","40692","80"
"619","1595012198.200","192.168.56.106","192.168.56.104","TCP","66","40690  >  80 [ACK] Seq=2159 Ack=4770 Win=40832 Len=0 TSval=437769 TSecr=432205","40690","80"
"620","1595012198.200","192.168.56.106","192.168.56.104","TCP","66","40650  >  80 [FIN, ACK] Seq=5800 Ack=17489 Win=70272 Len=0 TSval=437769 TSecr=429956","40650","80"
"621","1595012198.201","192.168.56.104","192.168.56.106","TCP","66","80  >  40692 [FIN, ACK] Seq=1245 Ack=547 Win=30080 Len=0 TSval=432206 TSecr=437769","80","40692"
"622","1595012198.201","192.168.56.106","192.168.56.104","TCP","66","40692  >  80 [ACK] Seq=547 Ack=1246 Win=32128 Len=0 TSval=437769 TSecr=432206","40692","80"
"623","1595012198.201","192.168.56.104","192.168.56.106","TCP","66","80  >  40650 [FIN, ACK] Seq=17489 Ack=5801 Win=42880 Len=0 TSval=432206 TSecr=437769","80","40650"
"624","1595012198.201","192.168.56.106","192.168.56.104","TCP","66","40650  >  80 [ACK] Seq=5801 Ack=17490 Win=70272 Len=0 TSval=437769 TSecr=432206","40650","80"
"625","1595012200.783","192.168.56.106","192.168.56.100","DHCP","342","DHCP Request  - Transaction ID 0x266c234d","68","67"
"626","1595012200.824","192.168.56.100","192.168.56.106","DHCP","590","DHCP ACK      - Transaction ID 0x266c234d","67","68"
"627","1595012205.215","192.168.56.106","224.0.0.251","MDNS","87","Standard query 0x0000 PTR _ipps._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question","5353","5353"
"628","1595012205.692","fe80::bb72:cef8:f1f0:c001","ff02::fb","MDNS","107","Standard query 0x0000 PTR _ipps._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question","5353","5353"
"629","1595012205.844","PcsCompu_93:e0:ab","PcsCompu_b7:12:b1","ARP","60","Who has 192.168.56.100? Tell 192.168.56.106","",""
"630","1595012205.844","PcsCompu_b7:12:b1","PcsCompu_93:e0:ab","ARP","60","192.168.56.100 is at 08:00:27:b7:12:b1","",""
"631","1595012219.806","192.168.56.104","192.168.56.100","DHCP","342","DHCP Request  - Transaction ID 0xb92d511f","68","67"
"632","1595012219.844","192.168.56.100","192.168.56.104","DHCP","590","DHCP ACK      - Transaction ID 0xb92d511f","67","68"
"633","1595012224.818","PcsCompu_6c:9b:66","PcsCompu_b7:12:b1","ARP","60","Who has 192.168.56.100? Tell 192.168.56.104","",""
"634","1595012224.818","PcsCompu_b7:12:b1","PcsCompu_6c:9b:66","ARP","60","192.168.56.100 is at 08:00:27:b7:12:b1","",""
"635","1595012237.036","PcsCompu_ae:93:92","Broadcast","ARP","60","Who has 192.168.56.104? Tell 192.168.56.101","",""
"636","1595012237.036","PcsCompu_6c:9b:66","PcsCompu_ae:93:92","ARP","60","192.168.56.104 is at 08:00:27:6c:9b:66","",""
"637","1595012237.036","192.168.56.101","192.168.56.104","ICMP","98","Echo (ping) request  id=0x0701, seq=1/256, ttl=64 (reply in 638)","",""
"638","1595012237.037","192.168.56.104","192.168.56.101","ICMP","98","Echo (ping) reply    id=0x0701, seq=1/256, ttl=64 (request in 637)","",""
"639","1595012238.038","192.168.56.101","192.168.56.104","ICMP","98","Echo (ping) request  id=0x0701, seq=2/512, ttl=64 (reply in 640)","",""
"640","1595012238.038","192.168.56.104","192.168.56.101","ICMP","98","Echo (ping) reply    id=0x0701, seq=2/512, ttl=64 (request in 639)","",""
"641","1595012239.040","192.168.56.101","192.168.56.104","ICMP","98","Echo (ping) request  id=0x0701, seq=3/768, ttl=64 (reply in 642)","",""
"642","1595012239.040","192.168.56.104","192.168.56.101","ICMP","98","Echo (ping) reply    id=0x0701, seq=3/768, ttl=64 (request in 641)","",""
"643","1595012242.049","PcsCompu_6c:9b:66","PcsCompu_ae:93:92","ARP","60","Who has 192.168.56.101? Tell 192.168.56.104","",""
"644","1595012242.049","PcsCompu_ae:93:92","PcsCompu_6c:9b:66","ARP","60","192.168.56.101 is at 08:00:27:ae:93:92","",""
"645","1595012252.314","192.168.56.102","192.168.56.100","DHCP","342","DHCP Request  - Transaction ID 0x99818152","68","67"
"646","1595012252.351","192.168.56.100","192.168.56.102","DHCP","590","DHCP ACK      - Transaction ID 0x99818152","67","68"
"647","1595012253.454","192.168.56.101","192.168.56.102","TCP","74","42720  >  22 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=446993 TSecr=0 WS=128","42720","22"
"648","1595012253.454","192.168.56.102","192.168.56.101","TCP","74","22  >  42720 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=442905 TSecr=446993 WS=128","22","42720"
"649","1595012253.454","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=446993 TSecr=442905","42720","22"
"650","1595012253.455","192.168.56.101","192.168.56.102","SSHv2","110","Client: Protocol (SSH-2.0-OpenSSH_6.6.1p1 Ubuntu-2ubuntu2.13)","42720","22"
"651","1595012253.455","192.168.56.102","192.168.56.101","TCP","66","22  >  42720 [ACK] Seq=1 Ack=45 Win=29056 Len=0 TSval=442905 TSecr=446993","22","42720"
"652","1595012253.462","192.168.56.102","192.168.56.101","SSHv2","107","Server: Protocol (SSH-2.0-OpenSSH_7.2p2 Ubuntu-4ubuntu2.1)","22","42720"
"653","1595012253.472","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=45 Ack=42 Win=29312 Len=0 TSval=446997 TSecr=442907","42720","22"
"654","1595012253.472","192.168.56.102","192.168.56.101","SSHv2","1042","Server: Key Exchange Init","22","42720"
"655","1595012253.472","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=45 Ack=1018 Win=31232 Len=0 TSval=446998 TSecr=442910","42720","22"
"656","1595012253.473","192.168.56.101","192.168.56.102","SSHv2","2034","Client: Key Exchange Init","42720","22"
"657","1595012253.473","192.168.56.102","192.168.56.101","TCP","66","22  >  42720 [ACK] Seq=1018 Ack=2013 Win=32896 Len=0 TSval=442910 TSecr=446998","22","42720"
"658","1595012253.475","192.168.56.101","192.168.56.102","SSHv2","114","Client: Elliptic Curve Diffie-Hellman Key Exchange Init","42720","22"
"659","1595012253.480","192.168.56.102","192.168.56.101","SSHv2","346","Server: Elliptic Curve Diffie-Hellman Key Exchange Reply, New Keys","22","42720"
"660","1595012253.520","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=2061 Ack=1298 Win=33152 Len=0 TSval=447010 TSecr=442911","42720","22"
"661","1595012256.288","192.168.56.105","192.168.56.100","DHCP","342","DHCP Request  - Transaction ID 0x77c49f72","68","67"
"662","1595012256.325","192.168.56.100","192.168.56.105","DHCP","590","DHCP ACK      - Transaction ID 0x77c49f72","67","68"
"663","1595012257.364","PcsCompu_af:7b:18","PcsCompu_b7:12:b1","ARP","60","Who has 192.168.56.100? Tell 192.168.56.102","",""
"664","1595012257.364","PcsCompu_b7:12:b1","PcsCompu_af:7b:18","ARP","60","192.168.56.100 is at 08:00:27:b7:12:b1","",""
"665","1595012258.036","192.168.56.101","192.168.56.102","SSHv2","82","Client: New Keys","42720","22"
"666","1595012258.075","192.168.56.102","192.168.56.101","TCP","66","22  >  42720 [ACK] Seq=1298 Ack=2077 Win=32896 Len=0 TSval=444053 TSecr=448138","22","42720"
"667","1595012258.076","192.168.56.101","192.168.56.102","SSHv2","122","Client: Encrypted packet (len=56)","42720","22"
"668","1595012258.076","192.168.56.102","192.168.56.101","TCP","66","22  >  42720 [ACK] Seq=1298 Ack=2133 Win=32896 Len=0 TSval=444053 TSecr=448148","22","42720"
"669","1595012258.076","192.168.56.102","192.168.56.101","SSHv2","122","Server: Encrypted packet (len=56)","22","42720"
"670","1595012258.076","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=2133 Ack=1354 Win=33152 Len=0 TSval=448149 TSecr=444053","42720","22"
"671","1595012258.087","192.168.56.101","192.168.56.102","SSHv2","138","Client: Encrypted packet (len=72)","42720","22"
"672","1595012258.088","192.168.56.102","192.168.56.101","SSHv2","122","Server: Encrypted packet (len=56)","22","42720"
"673","1595012258.128","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=2205 Ack=1410 Win=33152 Len=0 TSval=448162 TSecr=444056","42720","22"
"674","1595012261.467","PcsCompu_74:73:8a","PcsCompu_b7:12:b1","ARP","42","Who has 192.168.56.100? Tell 192.168.56.105","",""
"675","1595012261.468","PcsCompu_b7:12:b1","PcsCompu_74:73:8a","ARP","60","192.168.56.100 is at 08:00:27:b7:12:b1","",""
"676","1595012274.853","192.168.56.101","192.168.56.102","SSHv2","218","Client: Encrypted packet (len=152)","42720","22"
"677","1595012274.865","192.168.56.102","192.168.56.101","SSHv2","106","Server: Encrypted packet (len=40)","22","42720"
"678","1595012274.865","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=2357 Ack=1450 Win=33152 Len=0 TSval=452346 TSecr=448240","42720","22"
"679","1595012274.866","192.168.56.101","192.168.56.102","SSHv2","194","Client: Encrypted packet (len=128)","42720","22"
"680","1595012274.890","192.168.56.102","192.168.56.101","SSHv2","1018","Server: Encrypted packet (len=952)","22","42720"
"681","1595012274.928","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=2485 Ack=2402 Win=35072 Len=0 TSval=452362 TSecr=448247","42720","22"
"682","1595012274.929","192.168.56.102","192.168.56.101","SSHv2","122","Server: Encrypted packet (len=56)","22","42720"
"683","1595012274.929","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=2485 Ack=2458 Win=35072 Len=0 TSval=452362 TSecr=448256","42720","22"
"684","1595012274.929","192.168.56.101","192.168.56.102","SSHv2","538","Client: Encrypted packet (len=472)","42720","22"
"685","1595012274.932","192.168.56.102","192.168.56.101","SSHv2","186","Server: Encrypted packet (len=120)","22","42720"
"686","1595012274.932","192.168.56.102","192.168.56.101","SSHv2","362","Server: Encrypted packet (len=296)","22","42720"
"687","1595012274.933","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=2957 Ack=2874 Win=37120 Len=0 TSval=452363 TSecr=448257","42720","22"
"688","1595012274.961","192.168.56.102","192.168.56.101","SSHv2","138","Server: Encrypted packet (len=72)","22","42720"
"689","1595012275.000","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=2957 Ack=2946 Win=37120 Len=0 TSval=452380 TSecr=448264","42720","22"
"690","1595012276.725","192.168.56.101","192.168.56.102","SSHv2","106","Client: Encrypted packet (len=40)","42720","22"
"691","1595012276.725","192.168.56.102","192.168.56.101","SSHv2","106","Server: Encrypted packet (len=40)","22","42720"
"692","1595012276.725","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=2997 Ack=2986 Win=37120 Len=0 TSval=452811 TSecr=448705","42720","22"
"693","1595012276.845","192.168.56.101","192.168.56.102","SSHv2","106","Client: Encrypted packet (len=40)","42720","22"
"694","1595012276.845","192.168.56.102","192.168.56.101","SSHv2","106","Server: Encrypted packet (len=40)","22","42720"
"695","1595012276.846","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=3037 Ack=3026 Win=37120 Len=0 TSval=452841 TSecr=448735","42720","22"
"696","1595012277.053","192.168.56.101","192.168.56.102","SSHv2","106","Client: Encrypted packet (len=40)","42720","22"
"697","1595012277.053","192.168.56.102","192.168.56.101","SSHv2","106","Server: Encrypted packet (len=40)","22","42720"
"698","1595012277.053","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=3077 Ack=3066 Win=37120 Len=0 TSval=452893 TSecr=448787","42720","22"
"699","1595012277.055","192.168.56.102","192.168.56.101","SSHv2","202","Server: Encrypted packet (len=136)","22","42720"
"700","1595012277.055","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=3077 Ack=3202 Win=39040 Len=0 TSval=452893 TSecr=448787","42720","22"
"701","1595012277.055","192.168.56.102","192.168.56.101","SSHv2","106","Server: Encrypted packet (len=40)","22","42720"
"702","1595012277.055","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=3077 Ack=3242 Win=39040 Len=0 TSval=452893 TSecr=448788","42720","22"
"703","1595012277.055","192.168.56.102","192.168.56.101","SSHv2","226","Server: Encrypted packet (len=160)","22","42720"
"704","1595012277.055","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=3077 Ack=3402 Win=40960 Len=0 TSval=452893 TSecr=448788","42720","22"
"705","1595012277.055","192.168.56.102","192.168.56.101","SSHv2","170","Server: Encrypted packet (len=104)","22","42720"
"706","1595012277.056","192.168.56.102","192.168.56.101","SSHv2","106","Server: Encrypted packet (len=40)","22","42720"
"707","1595012277.056","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=3077 Ack=3506 Win=40960 Len=0 TSval=452894 TSecr=448788","42720","22"
"708","1595012277.056","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=3077 Ack=3546 Win=40960 Len=0 TSval=452894 TSecr=448788","42720","22"
"709","1595012277.056","192.168.56.102","192.168.56.101","SSHv2","186","Server: Encrypted packet (len=120)","22","42720"
"710","1595012277.056","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=3077 Ack=3666 Win=40960 Len=0 TSval=452894 TSecr=448788","42720","22"
"711","1595012277.056","192.168.56.102","192.168.56.101","SSHv2","178","Server: Encrypted packet (len=112)","22","42720"
"712","1595012277.057","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=3077 Ack=3778 Win=40960 Len=0 TSval=452894 TSecr=448788","42720","22"
"713","1595012288.134","192.168.56.101","192.168.56.102","SSHv2","106","Client: Encrypted packet (len=40)","42720","22"
"714","1595012288.135","192.168.56.102","192.168.56.101","SSHv2","106","Server: Encrypted packet (len=40)","22","42720"
"715","1595012288.135","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=3117 Ack=3818 Win=40960 Len=0 TSval=455663 TSecr=451559","42720","22"
"716","1595012288.244","192.168.56.101","192.168.56.102","SSHv2","106","Client: Encrypted packet (len=40)","42720","22"
"717","1595012288.245","192.168.56.102","192.168.56.101","SSHv2","106","Server: Encrypted packet (len=40)","22","42720"
"718","1595012288.245","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=3157 Ack=3858 Win=40960 Len=0 TSval=455691 TSecr=451586","42720","22"
"719","1595012288.864","192.168.56.101","192.168.56.102","SSHv2","106","Client: Encrypted packet (len=40)","42720","22"
"720","1595012288.865","192.168.56.102","192.168.56.101","SSHv2","106","Server: Encrypted packet (len=40)","22","42720"
"721","1595012288.865","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=3197 Ack=3898 Win=40960 Len=0 TSval=455846 TSecr=451741","42720","22"
"722","1595012289.302","192.168.56.101","192.168.56.102","SSHv2","106","Client: Encrypted packet (len=40)","42720","22"
"723","1595012289.302","192.168.56.102","192.168.56.101","SSHv2","106","Server: Encrypted packet (len=40)","22","42720"
"724","1595012289.303","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=3237 Ack=3938 Win=40960 Len=0 TSval=455955 TSecr=451851","42720","22"
"725","1595012289.474","192.168.56.101","192.168.56.102","SSHv2","106","Client: Encrypted packet (len=40)","42720","22"
"726","1595012289.475","192.168.56.102","192.168.56.101","SSHv2","106","Server: Encrypted packet (len=40)","22","42720"
"727","1595012289.475","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=3277 Ack=3978 Win=40960 Len=0 TSval=455998 TSecr=451894","42720","22"
"728","1595012289.575","192.168.56.101","192.168.56.102","SSHv2","106","Client: Encrypted packet (len=40)","42720","22"
"729","1595012289.575","192.168.56.102","192.168.56.101","SSHv2","106","Server: Encrypted packet (len=40)","22","42720"
"730","1595012289.576","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=3317 Ack=4018 Win=40960 Len=0 TSval=456023 TSecr=451919","42720","22"
"731","1595012289.812","192.168.56.101","192.168.56.102","SSHv2","106","Client: Encrypted packet (len=40)","42720","22"
"732","1595012289.813","192.168.56.102","192.168.56.101","SSHv2","138","Server: Encrypted packet (len=72)","22","42720"
"733","1595012289.813","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=3357 Ack=4090 Win=40960 Len=0 TSval=456083 TSecr=451978","42720","22"
"734","1595012290.803","192.168.56.101","192.168.56.102","SSHv2","106","Client: Encrypted packet (len=40)","42720","22"
"735","1595012290.804","192.168.56.102","192.168.56.101","SSHv2","106","Server: Encrypted packet (len=40)","22","42720"
"736","1595012290.804","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=3397 Ack=4130 Win=40960 Len=0 TSval=456331 TSecr=452226","42720","22"
"737","1595012290.924","192.168.56.101","192.168.56.102","SSHv2","106","Client: Encrypted packet (len=40)","42720","22"
"738","1595012290.925","192.168.56.102","192.168.56.101","SSHv2","106","Server: Encrypted packet (len=40)","22","42720"
"739","1595012290.925","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=3437 Ack=4170 Win=40960 Len=0 TSval=456361 TSecr=452256","42720","22"
"740","1595012291.043","192.168.56.101","192.168.56.102","SSHv2","106","Client: Encrypted packet (len=40)","42720","22"
"741","1595012291.045","192.168.56.102","192.168.56.101","SSHv2","186","Server: Encrypted packet (len=120)","22","42720"
"742","1595012291.045","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=3477 Ack=4290 Win=40960 Len=0 TSval=456391 TSecr=452286","42720","22"
"743","1595012292.794","192.168.56.101","192.168.56.102","SSHv2","106","Client: Encrypted packet (len=40)","42720","22"
"744","1595012292.795","192.168.56.102","192.168.56.101","SSHv2","106","Server: Encrypted packet (len=40)","22","42720"
"745","1595012292.796","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=3517 Ack=4330 Win=40960 Len=0 TSval=456828 TSecr=452724","42720","22"
"746","1595012292.904","192.168.56.101","192.168.56.102","SSHv2","106","Client: Encrypted packet (len=40)","42720","22"
"747","1595012292.905","192.168.56.102","192.168.56.101","SSHv2","106","Server: Encrypted packet (len=40)","22","42720"
"748","1595012292.906","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=3557 Ack=4370 Win=40960 Len=0 TSval=456856 TSecr=452751","42720","22"
"749","1595012293.977","192.168.56.101","192.168.56.102","SSHv2","106","Client: Encrypted packet (len=40)","42720","22"
"750","1595012293.978","192.168.56.102","192.168.56.101","SSHv2","106","Server: Encrypted packet (len=40)","22","42720"
"751","1595012293.978","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=3597 Ack=4410 Win=40960 Len=0 TSval=457124 TSecr=453020","42720","22"
"752","1595012294.184","192.168.56.101","192.168.56.102","SSHv2","106","Client: Encrypted packet (len=40)","42720","22"
"753","1595012294.185","192.168.56.102","192.168.56.101","SSHv2","106","Server: Encrypted packet (len=40)","22","42720"
"754","1595012294.185","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=3637 Ack=4450 Win=40960 Len=0 TSval=457176 TSecr=453071","42720","22"
"755","1595012294.276","192.168.56.101","192.168.56.102","SSHv2","106","Client: Encrypted packet (len=40)","42720","22"
"756","1595012294.278","192.168.56.102","192.168.56.101","SSHv2","106","Server: Encrypted packet (len=40)","22","42720"
"757","1595012294.278","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=3677 Ack=4490 Win=40960 Len=0 TSval=457199 TSecr=453095","42720","22"
"758","1595012294.414","192.168.56.101","192.168.56.102","SSHv2","106","Client: Encrypted packet (len=40)","42720","22"
"759","1595012294.415","192.168.56.102","192.168.56.101","SSHv2","106","Server: Encrypted packet (len=40)","22","42720"
"760","1595012294.415","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=3717 Ack=4530 Win=40960 Len=0 TSval=457233 TSecr=453129","42720","22"
"761","1595012294.632","192.168.56.101","192.168.56.102","SSHv2","106","Client: Encrypted packet (len=40)","42720","22"
"762","1595012294.632","192.168.56.102","192.168.56.101","SSHv2","122","Server: Encrypted packet (len=56)","22","42720"
"763","1595012294.633","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=3757 Ack=4586 Win=40960 Len=0 TSval=457288 TSecr=453183","42720","22"
"764","1595012295.083","192.168.56.101","192.168.56.102","SSHv2","106","Client: Encrypted packet (len=40)","42720","22"
"765","1595012295.083","192.168.56.102","192.168.56.101","SSHv2","154","Server: Encrypted packet (len=88)","22","42720"
"766","1595012295.084","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=3797 Ack=4674 Win=40960 Len=0 TSval=457400 TSecr=453296","42720","22"
"767","1595012295.923","192.168.56.101","192.168.56.102","SSHv2","106","Client: Encrypted packet (len=40)","42720","22"
"768","1595012295.924","192.168.56.102","192.168.56.101","SSHv2","106","Server: Encrypted packet (len=40)","22","42720"
"769","1595012295.925","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=3837 Ack=4714 Win=40960 Len=0 TSval=457611 TSecr=453506","42720","22"
"770","1595012296.023","192.168.56.101","192.168.56.102","SSHv2","106","Client: Encrypted packet (len=40)","42720","22"
"771","1595012296.023","192.168.56.102","192.168.56.101","SSHv2","106","Server: Encrypted packet (len=40)","22","42720"
"772","1595012296.023","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=3877 Ack=4754 Win=40960 Len=0 TSval=457635 TSecr=453531","42720","22"
"773","1595012296.152","192.168.56.101","192.168.56.102","SSHv2","106","Client: Encrypted packet (len=40)","42720","22"
"774","1595012296.155","192.168.56.102","192.168.56.101","SSHv2","106","Server: Encrypted packet (len=40)","22","42720"
"775","1595012296.155","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=3917 Ack=4794 Win=40960 Len=0 TSval=457668 TSecr=453564","42720","22"
"776","1595012296.160","192.168.56.102","192.168.56.101","SSHv2","138","Server: Encrypted packet (len=72)","22","42720"
"777","1595012296.160","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=3917 Ack=4866 Win=40960 Len=0 TSval=457670 TSecr=453565","42720","22"
"778","1595012299.404","192.168.56.101","192.168.56.102","SSHv2","106","Client: Encrypted packet (len=40)","42720","22"
"779","1595012299.405","192.168.56.102","192.168.56.101","SSHv2","106","Server: Encrypted packet (len=40)","22","42720"
"780","1595012299.406","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=3957 Ack=4906 Win=40960 Len=0 TSval=458481 TSecr=454376","42720","22"
"781","1595012299.484","192.168.56.101","192.168.56.102","SSHv2","106","Client: Encrypted packet (len=40)","42720","22"
"782","1595012299.485","192.168.56.102","192.168.56.101","SSHv2","106","Server: Encrypted packet (len=40)","22","42720"
"783","1595012299.485","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=3997 Ack=4946 Win=40960 Len=0 TSval=458501 TSecr=454396","42720","22"
"784","1595012299.632","192.168.56.101","192.168.56.102","SSHv2","106","Client: Encrypted packet (len=40)","42720","22"
"785","1595012299.633","192.168.56.102","192.168.56.101","SSHv2","106","Server: Encrypted packet (len=40)","22","42720"
"786","1595012299.633","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=4037 Ack=4986 Win=40960 Len=0 TSval=458538 TSecr=454433","42720","22"
"787","1595012300.181","192.168.56.101","192.168.56.102","SSHv2","106","Client: Encrypted packet (len=40)","42720","22"
"788","1595012300.182","192.168.56.102","192.168.56.101","SSHv2","106","Server: Encrypted packet (len=40)","22","42720"
"789","1595012300.182","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=4077 Ack=5026 Win=40960 Len=0 TSval=458675 TSecr=454570","42720","22"
"790","1595012300.324","192.168.56.101","192.168.56.102","SSHv2","106","Client: Encrypted packet (len=40)","42720","22"
"791","1595012300.325","192.168.56.102","192.168.56.101","SSHv2","106","Server: Encrypted packet (len=40)","22","42720"
"792","1595012300.325","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=4117 Ack=5066 Win=40960 Len=0 TSval=458711 TSecr=454606","42720","22"
"793","1595012300.623","192.168.56.101","192.168.56.102","SSHv2","106","Client: Encrypted packet (len=40)","42720","22"
"794","1595012300.623","192.168.56.102","192.168.56.101","SSHv2","106","Server: Encrypted packet (len=40)","22","42720"
"795","1595012300.624","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=4157 Ack=5106 Win=40960 Len=0 TSval=458785 TSecr=454681","42720","22"
"796","1595012300.976","192.168.56.101","192.168.56.102","SSHv2","106","Client: Encrypted packet (len=40)","42720","22"
"797","1595012300.977","192.168.56.102","192.168.56.101","SSHv2","106","Server: Encrypted packet (len=40)","22","42720"
"798","1595012300.978","192.168.56.101","192.168.56.102","TCP","66","42720  >  22 [ACK] Seq=4197 Ack=5146 Win=40960 Len=0 TSval=458874 TSecr=454769","42720","22"
"799","1595012301.124","192.168.56.101","192.168.56.102","SSHv2","106","Client: Encrypted packet (len=40)","42720","22"
"800","1595012301.125","192.168.56.102","192.168.56.101","SSHv2","106","Server: Encrypted packet (len=40)","22","42720"
