"No.","Time","Source","Destination","Protocol","Length","Info","Source Port","Dest Port"
"195","1594608932.095752778","PcsCompu_77:ba:13","PcsCompu_6c:9b:66","ARP","60","192.168.56.100 is at 08:00:27:77:ba:13","",""
"196","1594608932.741994938","192.168.56.102","192.168.56.101","SSHv2","102","Client: Encrypted packet (len=36)","60348","22"
"197","1594608932.742324939","192.168.56.101","192.168.56.102","SSHv2","102","Server: Encrypted packet (len=36)","22","60348"
"198","1594608932.742466807","192.168.56.102","192.168.56.101","TCP","66","60348  >  22 [ACK] Seq=3518 Ack=5541 Win=38272 Len=0 TSval=2069642 TSecr=2070233","60348","22"
"199","1594608932.982169473","192.168.56.102","192.168.56.101","SSHv2","102","Client: Encrypted packet (len=36)","60348","22"
"200","1594608932.982640693","192.168.56.101","192.168.56.102","SSHv2","102","Server: Encrypted packet (len=36)","22","60348"
"201","1594608932.983021045","192.168.56.102","192.168.56.101","TCP","66","60348  >  22 [ACK] Seq=3554 Ack=5577 Win=38272 Len=0 TSval=2069702 TSecr=2070293","60348","22"
"202","1594608933.152000560","192.168.56.102","192.168.56.101","SSHv2","102","Client: Encrypted packet (len=36)","60348","22"
"203","1594608933.152306174","192.168.56.101","192.168.56.102","SSHv2","102","Server: Encrypted packet (len=36)","22","60348"
"204","1594608933.152413555","192.168.56.102","192.168.56.101","TCP","66","60348  >  22 [ACK] Seq=3590 Ack=5613 Win=38272 Len=0 TSval=2069744 TSecr=2070336","60348","22"
"205","1594608933.312103007","192.168.56.102","192.168.56.101","SSHv2","102","Client: Encrypted packet (len=36)","60348","22"
"206","1594608933.312440341","192.168.56.101","192.168.56.102","SSHv2","102","Server: Encrypted packet (len=36)","22","60348"
"207","1594608933.312579551","192.168.56.102","192.168.56.101","TCP","66","60348  >  22 [ACK] Seq=3626 Ack=5649 Win=38272 Len=0 TSval=2069784 TSecr=2070376","60348","22"
"208","1594608933.391968552","192.168.56.102","192.168.56.101","SSHv2","102","Client: Encrypted packet (len=36)","60348","22"
"209","1594608933.392276645","192.168.56.101","192.168.56.102","SSHv2","102","Server: Encrypted packet (len=36)","22","60348"
"210","1594608933.392400354","192.168.56.102","192.168.56.101","TCP","66","60348  >  22 [ACK] Seq=3662 Ack=5685 Win=38272 Len=0 TSval=2069804 TSecr=2070396","60348","22"
"211","1594608933.482175062","192.168.56.102","192.168.56.101","SSHv2","102","Client: Encrypted packet (len=36)","60348","22"
"212","1594608933.482680222","192.168.56.101","192.168.56.102","SSHv2","102","Server: Encrypted packet (len=36)","22","60348"
"213","1594608933.482764051","192.168.56.102","192.168.56.101","TCP","66","60348  >  22 [ACK] Seq=3698 Ack=5721 Win=38272 Len=0 TSval=2069827 TSecr=2070418","60348","22"
"214","1594608934.302123546","192.168.56.102","192.168.56.101","SSHv2","102","Client: Encrypted packet (len=36)","60348","22"
"215","1594608934.304066601","192.168.56.101","192.168.56.102","SSHv2","206","Server: Encrypted packet (len=140)","22","60348"
"216","1594608934.304209515","192.168.56.101","192.168.56.102","SSHv2","138","Server: Encrypted packet (len=72)","22","60348"
"217","1594608934.304212659","192.168.56.102","192.168.56.101","TCP","66","60348  >  22 [ACK] Seq=3734 Ack=5861 Win=41216 Len=0 TSval=2070032 TSecr=2070623","60348","22"
"218","1594608934.304363390","192.168.56.102","192.168.56.101","TCP","66","60348  >  22 [ACK] Seq=3734 Ack=5933 Win=41216 Len=0 TSval=2070032 TSecr=2070624","60348","22"
"219","1594608934.304867999","192.168.56.102","192.168.56.101","SSHv2","102","Client: Encrypted packet (len=36)","60348","22"
"220","1594608934.304981855","192.168.56.102","192.168.56.101","SSHv2","126","Client: Encrypted packet (len=60)","60348","22"
"221","1594608934.305155492","192.168.56.101","192.168.56.102","TCP","66","22  >  60348 [ACK] Seq=5933 Ack=3830 Win=37248 Len=0 TSval=2070624 TSecr=2070033","22","60348"
"222","1594608934.305489685","192.168.56.102","192.168.56.101","TCP","66","60348  >  22 [FIN, ACK] Seq=3830 Ack=5933 Win=41216 Len=0 TSval=2070033 TSecr=2070624","60348","22"
"223","1594608934.307430060","192.168.56.101","192.168.56.102","TCP","66","22  >  60348 [FIN, ACK] Seq=5933 Ack=3831 Win=37248 Len=0 TSval=2070624 TSecr=2070033","22","60348"
"224","1594608934.307564160","192.168.56.102","192.168.56.101","TCP","66","60348  >  22 [ACK] Seq=3831 Ack=5934 Win=41216 Len=0 TSval=2070033 TSecr=2070624","60348","22"
"225","1594608955.992470373","192.168.56.104","192.168.56.101","TCP","74","49874  >  445 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=2076946 TSecr=0 WS=128","49874","445"
"226","1594608955.992562843","192.168.56.101","192.168.56.104","TCP","74","445  >  49874 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2076046 TSecr=2076946 WS=128","445","49874"
"227","1594608955.992760556","192.168.56.104","192.168.56.101","TCP","66","49874  >  445 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=2076946 TSecr=2076046","49874","445"
"228","1594608955.992941772","192.168.56.104","192.168.56.101","SMB","260","Negotiate Protocol Request","49874","445"
"229","1594608955.993035237","192.168.56.101","192.168.56.104","TCP","66","445  >  49874 [ACK] Seq=1 Ack=195 Win=30080 Len=0 TSval=2076046 TSecr=2076946","445","49874"
"230","1594608955.996428060","192.168.56.101","192.168.56.104","SMB","229","Negotiate Protocol Response","445","49874"
"231","1594608955.996612293","192.168.56.104","192.168.56.101","TCP","66","49874  >  445 [ACK] Seq=195 Ack=164 Win=30336 Len=0 TSval=2076947 TSecr=2076047","49874","445"
"232","1594608955.999034172","192.168.56.104","192.168.56.101","SMB","226","Session Setup AndX Request, NTLMSSP_NEGOTIATE","49874","445"
"233","1594608955.999628459","192.168.56.101","192.168.56.104","SMB","382","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED","445","49874"
"234","1594608956.000038291","192.168.56.104","192.168.56.101","SMB","606","Session Setup AndX Request, NTLMSSP_AUTH, User: WORKGROUP\\isot","49874","445"
"235","1594608956.001378050","192.168.56.101","192.168.56.104","SMB","206","Session Setup AndX Response","445","49874"
"236","1594608956.002145370","192.168.56.104","192.168.56.101","SMB","162","Tree Connect AndX Request, Path: \\\\192.168.56.101\\IPC$","49874","445"
"237","1594608956.002835672","192.168.56.101","192.168.56.104","SMB","126","Tree Connect AndX Response","445","49874"
"238","1594608956.003083936","192.168.56.104","192.168.56.101","SMB","186","Trans2 Request, GET_DFS_REFERRAL, File: \\192.168.56.101\\files","49874","445"
"239","1594608956.003434564","192.168.56.101","192.168.56.104","SMB","105","Trans2 Response, GET_DFS_REFERRAL, Error: STATUS_NOT_FOUND","445","49874"
"240","1594608956.003736908","192.168.56.104","192.168.56.101","SMB","105","Tree Disconnect Request","49874","445"
"241","1594608956.004079181","192.168.56.101","192.168.56.104","SMB","105","Tree Disconnect Response","445","49874"
"242","1594608956.004393083","192.168.56.104","192.168.56.101","SMB","166","Tree Connect AndX Request, Path: \\\\192.168.56.101\\FILES","49874","445"
"243","1594608956.004882295","192.168.56.101","192.168.56.104","SMB","132","Tree Connect AndX Response","445","49874"
"244","1594608956.043249992","192.168.56.104","192.168.56.101","TCP","66","49874  >  445 [ACK] Seq=1250 Ack=824 Win=32512 Len=0 TSval=2076959 TSecr=2076049","49874","445"
"245","1594608956.105829851","192.168.56.104","192.168.56.101","SMB","123","Echo Request","49874","445"
"246","1594608956.106308439","192.168.56.101","192.168.56.104","SMB","123","Echo Response","445","49874"
"247","1594608956.106505884","192.168.56.104","192.168.56.101","TCP","66","49874  >  445 [ACK] Seq=1307 Ack=881 Win=32512 Len=0 TSval=2076974 TSecr=2076074","49874","445"
"248","1594608958.532779315","192.168.56.104","192.168.56.101","SMB","158","Trans2 Request, FIND_FIRST2, Pattern: \\*","49874","445"
"249","1594608958.533771737","192.168.56.101","192.168.56.104","SMB","1730","Trans2 Response, FIND_FIRST2, Files: . .. create_postfix_mysql_tables.sql vsftpd-2.3.4 openssl-1.0.1f blfs-bootscripts-20140919 samba-3.5.0.tar.gz proftpd-basic_1.3.5~rc3-2.1ubuntu2.1_amd64.deb proftpd-1.3.5 proftpd-1.3.5.tar.gz samba-3.5.0 blfs-bootscripts-20140919.tar.bz2","445","49874"
"250","1594608958.533926604","192.168.56.104","192.168.56.101","TCP","66","49874  >  445 [ACK] Seq=1399 Ack=2545 Win=35840 Len=0 TSval=2077581 TSecr=2076681","49874","445"
"251","1594608958.539749769","192.168.56.104","192.168.56.101","SMB","142","Trans2 Request, QUERY_FS_INFO, Query Full FS Size Info","49874","445"
"252","1594608958.540176842","192.168.56.101","192.168.56.104","SMB","158","Trans2 Response, QUERY_FS_INFO","445","49874"
"253","1594608958.579377639","192.168.56.104","192.168.56.101","TCP","66","49874  >  445 [ACK] Seq=1475 Ack=2637 Win=35840 Len=0 TSval=2077593 TSecr=2076683","49874","445"
"254","1594608960.251138564","192.168.56.104","192.168.56.101","SMB","123","Echo Request","49874","445"
"255","1594608960.251404878","192.168.56.101","192.168.56.104","SMB","123","Echo Response","445","49874"
"256","1594608960.251654150","192.168.56.104","192.168.56.101","TCP","66","49874  >  445 [ACK] Seq=1532 Ack=2694 Win=35840 Len=0 TSval=2078011 TSecr=2077110","49874","445"
"257","1594608965.073147091","192.168.56.101","192.168.56.100","DHCP","342","DHCP Request  - Transaction ID 0x677ae649","68","67"
"258","1594608965.172052005","192.168.56.100","192.168.56.101","DHCP","590","DHCP ACK      - Transaction ID 0x677ae649","67","68"
"259","1594608965.270212760","192.168.56.104","192.168.56.101","SMB","123","Echo Request","49874","445"
"260","1594608965.270518977","192.168.56.101","192.168.56.104","SMB","123","Echo Response","445","49874"
"261","1594608965.270734552","192.168.56.104","192.168.56.101","TCP","66","49874  >  445 [ACK] Seq=1589 Ack=2751 Win=35840 Len=0 TSval=2079265 TSecr=2078365","49874","445"
"262","1594608969.512410444","192.168.56.104","192.168.56.101","SMB","105","Tree Disconnect Request","49874","445"
"263","1594608969.512808682","192.168.56.101","192.168.56.104","SMB","105","Tree Disconnect Response","445","49874"
"264","1594608969.512994127","192.168.56.104","192.168.56.101","TCP","66","49874  >  445 [ACK] Seq=1628 Ack=2790 Win=35840 Len=0 TSval=2080326 TSecr=2079426","49874","445"
"265","1594608969.513159649","192.168.56.104","192.168.56.101","TCP","66","49874  >  445 [FIN, ACK] Seq=1628 Ack=2790 Win=35840 Len=0 TSval=2080326 TSecr=2079426","49874","445"
"266","1594608969.518811287","192.168.56.101","192.168.56.104","TCP","66","445  >  49874 [FIN, ACK] Seq=2790 Ack=1629 Win=32256 Len=0 TSval=2079427 TSecr=2080326","445","49874"
"267","1594608969.519025338","192.168.56.104","192.168.56.101","TCP","66","49874  >  445 [ACK] Seq=1629 Ack=2791 Win=35840 Len=0 TSval=2080328 TSecr=2079427","49874","445"
"268","1594608970.082899222","PcsCompu_ae:93:92","PcsCompu_77:ba:13","ARP","60","Who has 192.168.56.100? Tell 192.168.56.101","",""
"269","1594608970.082905568","PcsCompu_77:ba:13","PcsCompu_ae:93:92","ARP","60","192.168.56.100 is at 08:00:27:77:ba:13","",""
"270","1594608988.718815038","192.168.56.106","192.168.56.100","DHCP","342","DHCP Request  - Transaction ID 0x6a5c2f58","68","67"
"271","1594608988.731883584","192.168.56.100","192.168.56.106","DHCP","590","DHCP ACK      - Transaction ID 0x6a5c2f58","67","68"
"272","1594608993.731937129","PcsCompu_93:e0:ab","PcsCompu_77:ba:13","ARP","60","Who has 192.168.56.100? Tell 192.168.56.106","",""
"273","1594608993.731943516","PcsCompu_77:ba:13","PcsCompu_93:e0:ab","ARP","60","192.168.56.100 is at 08:00:27:77:ba:13","",""
"274","1594609014.659027740","192.168.56.106","192.168.56.104","TCP","74","58976  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=827506 TSecr=0 WS=128","58976","80"
"275","1594609014.659159257","192.168.56.104","192.168.56.106","TCP","74","80  >  58976 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2091613 TSecr=827506 WS=128","80","58976"
"276","1594609014.659284805","192.168.56.106","192.168.56.104","TCP","66","58976  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=827506 TSecr=2091613","58976","80"
"277","1594609014.659479768","192.168.56.106","192.168.56.104","HTTP","386","GET / HTTP/1.1 ","58976","80"
"278","1594609014.659561687","192.168.56.104","192.168.56.106","TCP","66","80  >  58976 [ACK] Seq=1 Ack=321 Win=30080 Len=0 TSval=2091613 TSecr=827506","80","58976"
"279","1594609014.665770366","192.168.56.104","192.168.56.106","HTTP","3252","HTTP/1.1 200 OK  (text/html)","80","58976"
"280","1594609014.665903226","192.168.56.106","192.168.56.104","TCP","66","58976  >  80 [ACK] Seq=321 Ack=3187 Win=35584 Len=0 TSval=827508 TSecr=2091614","58976","80"
"281","1594609014.855339229","192.168.56.106","192.168.56.104","HTTP","367","GET /content/css/loading.css HTTP/1.1 ","58976","80"
"282","1594609014.857092139","192.168.56.106","192.168.56.104","TCP","74","58978  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=827555 TSecr=0 WS=128","58978","80"
"283","1594609014.857239399","192.168.56.104","192.168.56.106","TCP","74","80  >  58978 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2091662 TSecr=827555 WS=128","80","58978"
"284","1594609014.857412124","192.168.56.106","192.168.56.104","TCP","66","58978  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=827556 TSecr=2091662","58978","80"
"285","1594609014.857624530","192.168.56.106","192.168.56.104","HTTP","384","GET /content/vendors.2217590b5cc5d0b62058.css HTTP/1.1 ","58978","80"
"286","1594609014.857692541","192.168.56.104","192.168.56.106","TCP","66","80  >  58978 [ACK] Seq=1 Ack=319 Win=30080 Len=0 TSval=2091662 TSecr=827556","80","58978"
"287","1594609014.860108198","192.168.56.106","192.168.56.104","TCP","74","58980  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=827556 TSecr=0 WS=128","58980","80"
"288","1594609014.860231715","192.168.56.104","192.168.56.106","TCP","74","80  >  58980 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2091663 TSecr=827556 WS=128","80","58980"
"289","1594609014.860366903","192.168.56.106","192.168.56.104","TCP","66","58980  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=827556 TSecr=2091663","58980","80"
"290","1594609014.860526018","192.168.56.106","192.168.56.104","HTTP","381","GET /content/main.2217590b5cc5d0b62058.css HTTP/1.1 ","58980","80"
"291","1594609014.860629088","192.168.56.104","192.168.56.106","TCP","66","80  >  58980 [ACK] Seq=1 Ack=316 Win=30080 Len=0 TSval=2091663 TSecr=827556","80","58980"
"292","1594609014.861570077","192.168.56.106","192.168.56.104","TCP","74","58982  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=827556 TSecr=0 WS=128","58982","80"
"293","1594609014.861734308","192.168.56.104","192.168.56.106","TCP","74","80  >  58982 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2091663 TSecr=827556 WS=128","80","58982"
"294","1594609014.861918265","192.168.56.106","192.168.56.104","TCP","66","58982  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=827557 TSecr=2091663","58982","80"
"295","1594609014.862132946","192.168.56.106","192.168.56.104","HTTP","370","GET /app/vendors.2217590b5cc5d0b62058.chunk.js HTTP/1.1 ","58982","80"
"296","1594609014.862244294","192.168.56.104","192.168.56.106","TCP","66","80  >  58982 [ACK] Seq=1 Ack=305 Win=30080 Len=0 TSval=2091663 TSecr=827557","80","58982"
"297","1594609014.868537662","192.168.56.104","192.168.56.106","HTTP","1099","HTTP/1.1 200 OK  (text/css)","80","58976"
"298","1594609014.868639030","192.168.56.106","192.168.56.104","TCP","66","58976  >  80 [ACK] Seq=622 Ack=4220 Win=38528 Len=0 TSval=827558 TSecr=2091665","58976","80"
"299","1594609014.869761089","192.168.56.104","192.168.56.106","HTTP","2175","HTTP/1.1 200 OK  (text/css)","80","58978"
"300","1594609014.869893988","192.168.56.106","192.168.56.104","TCP","66","58978  >  80 [ACK] Seq=319 Ack=2110 Win=33536 Len=0 TSval=827559 TSecr=2091665","58978","80"
"301","1594609014.870407508","192.168.56.106","192.168.56.104","HTTP","368","GET /app/main.2217590b5cc5d0b62058.bundle.js HTTP/1.1 ","58976","80"
"302","1594609014.875268734","192.168.56.104","192.168.56.106","TCP","7306","80  >  58982 [ACK] Seq=1 Ack=305 Win=30080 Len=7240 TSval=2091666 TSecr=827557 [TCP segment of a reassembled PDU]","80","58982"
"303","1594609014.875446667","192.168.56.106","192.168.56.104","TCP","66","58982  >  80 [ACK] Seq=305 Ack=7241 Win=43776 Len=0 TSval=827560 TSecr=2091666","58982","80"
"304","1594609014.875459604","192.168.56.104","192.168.56.106","TCP","7306","80  >  58982 [ACK] Seq=7241 Ack=305 Win=30080 Len=7240 TSval=2091666 TSecr=827557 [TCP segment of a reassembled PDU]","80","58982"
"305","1594609014.875557353","192.168.56.104","192.168.56.106","TCP","2312","80  >  58982 [PSH, ACK] Seq=14481 Ack=305 Win=30080 Len=2246 TSval=2091667 TSecr=827560 [TCP segment of a reassembled PDU]","80","58982"
"306","1594609014.875562134","192.168.56.106","192.168.56.104","TCP","66","58982  >  80 [ACK] Seq=305 Ack=14481 Win=58240 Len=0 TSval=827560 TSecr=2091666","58982","80"
"307","1594609014.875650995","192.168.56.106","192.168.56.104","TCP","66","58982  >  80 [ACK] Seq=305 Ack=16727 Win=62720 Len=0 TSval=827560 TSecr=2091667","58982","80"
"308","1594609014.885929511","192.168.56.104","192.168.56.106","TCP","14546","80  >  58980 [ACK] Seq=1 Ack=316 Win=30080 Len=14480 TSval=2091669 TSecr=827556 [TCP segment of a reassembled PDU]","80","58980"
"309","1594609014.886122911","192.168.56.106","192.168.56.104","TCP","66","58980  >  80 [ACK] Seq=316 Ack=14481 Win=58240 Len=0 TSval=827563 TSecr=2091669","58980","80"
"310","1594609014.886222602","192.168.56.104","192.168.56.106","HTTP","12089","HTTP/1.1 200 OK  (text/css)","80","58980"
